Curvature_Error,Curvature_AbsError,Curvature_True,RunID
6.136565162961904e-08,6.136565162961904e-08,0.05,test 2
-5.275267052559651e-07,5.275267052559651e-07,0.05,test 2
-4.484168190238558e-08,4.484168190238558e-08,0.05,test 2
1.390421007496645e-09,1.390421007496645e-09,0.05,test 2
4.6047292937001494e-08,4.6047292937001494e-08,0.05,test 2
-1.558913625687719e-07,1.558913625687719e-07,0.05,test 2
-1.1653873602246456e-07,1.1653873602246456e-07,0.05,test 2
-5.461675461893023e-08,5.461675461893023e-08,0.05,test 2
1.0572431602406951e-07,1.0572431602406951e-07,0.05,test 2
2.5131190472399423e-07,2.5131190472399423e-07,0.05,test 2
2.89444489071089e-08,2.89444489071089e-08,0.05,test 2
-2.0517436631617425e-07,2.0517436631617425e-07,0.05,test 2
6.076351884848341e-08,6.076351884848341e-08,0.05,test 2
1.1568549100615666e-07,1.1568549100615666e-07,0.05,test 2
1.3881955919503586e-07,1.3881955919503586e-07,0.05,test 2
-2.528645797611473e-08,2.528645797611473e-08,0.05,test 2
4.184470276460961e-07,4.184470276460961e-07,0.05,test 2
3.540555794656619e-07,3.540555794656619e-07,0.05,test 2
9.797333189176527e-08,9.797333189176527e-08,0.05,test 2
-4.2577609438154695e-08,4.2577609438154695e-08,0.05,test 2
1.6132412868768986e-07,1.6132412868768986e-07,0.05,test 2
8.653975135108904e-08,8.653975135108904e-08,0.05,test 2
2.4865599229650925e-07,2.4865599229650925e-07,0.05,test 2
3.1088555213498736e-07,3.1088555213498736e-07,0.05,test 2
-1.1775933342339506e-07,1.1775933342339506e-07,0.05,test 2
1.7734621887699475e-07,1.7734621887699475e-07,0.05,test 2
4.051140907040951e-07,4.051140907040951e-07,0.05,test 2
-4.1958704191658036e-08,4.1958704191658036e-08,0.05,test 2
-8.93148793812415e-09,8.93148793812415e-09,0.05,test 2
7.260279503984446e-08,7.260279503984446e-08,0.05,test 2
-2.581929370998326e-08,2.581929370998326e-08,0.05,test 2
7.665323611960595e-09,7.665323611960595e-09,0.05,test 2
-4.9476717105256807e-08,4.9476717105256807e-08,0.05,test 2
1.3821547656389654e-09,1.3821547656389654e-09,0.05,test 2
4.712059765987764e-08,4.712059765987764e-08,0.05,test 2
2.468040882774858e-09,2.468040882774858e-09,0.05,test 2
1.942348673567018e-08,1.942348673567018e-08,0.05,test 2
2.766369573692362e-08,2.766369573692362e-08,0.05,test 2
-1.470987788521061e-08,1.470987788521061e-08,0.05,test 2
3.231107031931302e-08,3.231107031931302e-08,0.05,test 2
-1.2486832019764638e-07,1.2486832019764638e-07,0.05,test 2
3.151572745829778e-08,3.151572745829778e-08,0.05,test 2
9.461918639569467e-08,9.461918639569467e-08,0.05,test 2
1.71697615569677e-08,1.71697615569677e-08,0.05,test 2
-1.3033956611230302e-07,1.3033956611230302e-07,0.05,test 2
7.427907654233845e-08,7.427907654233845e-08,0.05,test 2
3.708730891838208e-09,3.708730891838208e-09,0.05,test 2
7.946150522297746e-09,7.946150522297746e-09,0.05,test 2
-2.032044605498884e-08,2.032044605498884e-08,0.05,test 2
-1.0162589839102232e-08,1.0162589839102232e-08,0.05,test 2
3.083148453209006e-08,3.083148453209006e-08,0.05,test 2
-5.715557843677388e-08,5.715557843677388e-08,0.05,test 2
-8.372825349711732e-09,8.372825349711732e-09,0.05,test 2
4.977410013318195e-08,4.977410013318195e-08,0.05,test 2
-2.3301295913602527e-07,2.3301295913602527e-07,0.05,test 2
-5.806007463693419e-08,5.806007463693419e-08,0.05,test 2
1.2142016872496164e-07,1.2142016872496164e-07,0.05,test 2
1.0480724047662315e-07,1.0480724047662315e-07,0.05,test 2
3.1378808953985704e-08,3.1378808953985704e-08,0.05,test 2
1.1825493261008457e-07,1.1825493261008457e-07,0.05,test 2
-7.265307637449592e-08,7.265307637449592e-08,0.05,test 2
-2.556293995925607e-09,2.556293995925607e-09,0.05,test 2
-1.3061372582806596e-07,1.3061372582806596e-07,0.05,test 2
-2.9679138653648796e-08,2.9679138653648796e-08,0.05,test 2
-7.995877992009182e-06,7.995877992009182e-06,0.05,test 2
2.4036703780982993e-06,2.4036703780982993e-06,0.05,test 2
3.2479863782408636e-06,3.2479863782408636e-06,0.05,test 2
1.6595642556641033e-06,1.6595642556641033e-06,0.05,test 2
7.151170892116809e-07,7.151170892116809e-07,0.05,test 2
4.697974929634974e-07,4.697974929634974e-07,0.05,test 2
2.2938765636970615e-07,2.2938765636970615e-07,0.05,test 2
8.021847908157298e-09,8.021847908157298e-09,0.05,test 2
-9.19009597519227e-08,9.19009597519227e-08,0.05,test 2
-8.789251475238569e-08,8.789251475238569e-08,0.05,test 2
-7.400822576997257e-08,7.400822576997257e-08,0.05,test 2
-3.013388152894869e-08,3.013388152894869e-08,0.05,test 2
-6.489614623461648e-09,6.489614623461648e-09,0.05,test 2
2.5120598129424465e-08,2.5120598129424465e-08,0.05,test 2
-4.7848171313980004e-08,4.7848171313980004e-08,0.05,test 2
-2.934954998479178e-08,2.934954998479178e-08,0.05,test 2
-3.9833045847870174e-08,3.9833045847870174e-08,0.05,test 2
8.250249525221243e-09,8.250249525221243e-09,0.05,test 2
-4.815369353955434e-08,4.815369353955434e-08,0.05,test 2
5.0805091009187286e-08,5.0805091009187286e-08,0.05,test 2
1.0266273070547172e-07,1.0266273070547172e-07,0.05,test 2
2.293520601909238e-08,2.293520601909238e-08,0.05,test 2
6.275926720672453e-08,6.275926720672453e-08,0.05,test 2
1.5310542805790917e-08,1.5310542805790917e-08,0.05,test 2
4.6233105593929125e-08,4.6233105593929125e-08,0.05,test 2
4.159897231542642e-08,4.159897231542642e-08,0.05,test 2
-4.605475362184919e-08,4.605475362184919e-08,0.05,test 2
4.782448637108416e-08,4.782448637108416e-08,0.05,test 2
2.0912985398968686e-08,2.0912985398968686e-08,0.05,test 2
-1.1440732068657145e-07,1.1440732068657145e-07,0.05,test 2
6.794216260430641e-08,6.794216260430641e-08,0.05,test 2
4.735990509485699e-08,4.735990509485699e-08,0.05,test 2
7.684038015598471e-08,7.684038015598471e-08,0.05,test 2
1.6551927869978833e-08,1.6551927869978833e-08,0.05,test 2
-1.3434372822529461e-08,1.3434372822529461e-08,0.05,test 2
-2.857700757974424e-08,2.857700757974424e-08,0.05,test 2
1.1687851853015019e-08,1.1687851853015019e-08,0.05,test 2
-1.7947360125836198e-09,1.7947360125836198e-09,0.05,test 2
-9.946166876217966e-10,9.946166876217966e-10,0.05,test 2
-4.280457238658997e-10,4.280457238658997e-10,0.05,test 2
-2.3289995945696695e-08,2.3289995945696695e-08,0.05,test 2
2.9518235244996305e-08,2.9518235244996305e-08,0.05,test 2
-3.686689886706063e-08,3.686689886706063e-08,0.05,test 2
1.4072756866073677e-07,1.4072756866073677e-07,0.05,test 2
2.4512415430777423e-09,2.4512415430777423e-09,0.05,test 2
3.948290701327739e-09,3.948290701327739e-09,0.05,test 2
5.428515403860246e-08,5.428515403860246e-08,0.05,test 2
-8.904726067626711e-09,8.904726067626711e-09,0.05,test 2
3.6786353470319444e-08,3.6786353470319444e-08,0.05,test 2
-3.168015995369533e-08,3.168015995369533e-08,0.05,test 2
-4.8298958971182415e-08,4.8298958971182415e-08,0.05,test 2
-8.035311220566665e-08,8.035311220566665e-08,0.05,test 2
-8.550631241249773e-08,8.550631241249773e-08,0.05,test 2
-1.0811884579298159e-07,1.0811884579298159e-07,0.05,test 2
-9.970051118024514e-08,9.970051118024514e-08,0.05,test 2
-3.6959674862280245e-08,3.6959674862280245e-08,0.05,test 2
5.5291114492428406e-08,5.5291114492428406e-08,0.05,test 2
-4.867767064431483e-09,4.867767064431483e-09,0.05,test 2
1.499028159240856e-08,1.499028159240856e-08,0.05,test 2
6.501212355958241e-08,6.501212355958241e-08,0.05,test 2
1.338553747010085e-08,1.338553747010085e-08,0.05,test 2
8.955485041040046e-08,8.955485041040046e-08,0.05,test 2
-1.1152295285865588e-07,1.1152295285865588e-07,0.05,test 2
8.766452979508399e-08,8.766452979508399e-08,0.05,test 2
8.058914999220512e-08,8.058914999220512e-08,0.05,test 2
-1.7852381808958206e-08,1.7852381808958206e-08,0.05,test 2
2.4778879970099865e-07,2.4778879970099865e-07,0.05,test 2
-7.931969895486057e-08,7.931969895486057e-08,0.05,test 2
-3.9391911960118264e-07,3.9391911960118264e-07,0.05,test 2
4.39594832146728e-07,4.39594832146728e-07,0.05,test 2
1.2224487578454957e-07,1.2224487578454957e-07,0.05,test 2
-1.0913914186283513e-07,1.0913914186283513e-07,0.05,test 2
7.483609869990415e-08,7.483609869990415e-08,0.05,test 2
1.6455303723794668e-07,1.6455303723794668e-07,0.05,test 2
-2.954496343895996e-07,2.954496343895996e-07,0.05,test 2
1.704735627799936e-07,1.704735627799936e-07,0.05,test 2
1.1182933235681647e-07,1.1182933235681647e-07,0.05,test 2
-9.302379988529452e-08,9.302379988529452e-08,0.05,test 2
-1.27107585644326e-07,1.27107585644326e-07,0.05,test 2
2.2969872873201957e-07,2.2969872873201957e-07,0.05,test 2
5.817053656126392e-07,5.817053656126392e-07,0.05,test 2
-5.56637780868563e-07,5.56637780868563e-07,0.05,test 2
1.9240202079467972e-07,1.9240202079467972e-07,0.05,test 2
7.099368147661655e-07,7.099368147661655e-07,0.05,test 2
1.562596334131472e-07,1.562596334131472e-07,0.05,test 2
-9.031442784607213e-08,9.031442784607213e-08,0.05,test 2
3.230161667311382e-08,3.230161667311382e-08,0.05,test 2
1.5954848754662354e-08,1.5954848754662354e-08,0.05,test 2
8.033242469840385e-08,8.033242469840385e-08,0.05,test 2
-2.8787791247070205e-06,2.8787791247070205e-06,0.05,test 2
1.1480243751749164e-06,1.1480243751749164e-06,0.05,test 2
-2.2103075763418856e-06,2.2103075763418856e-06,0.05,test 2
-1.1120404659614724e-07,1.1120404659614724e-07,0.05,test 2
2.129058101180137e-06,2.129058101180137e-06,0.05,test 2
1.7442165962944234e-07,1.7442165962944234e-07,0.05,test 2
1.7413103394897655e-06,1.7413103394897655e-06,0.05,test 2
-2.175028910395005e-06,2.175028910395005e-06,0.05,test 2
3.1122223881838162e-06,3.1122223881838162e-06,0.05,test 2
-6.875201860115365e-07,6.875201860115365e-07,0.05,test 2
-5.71497892426498e-07,5.71497892426498e-07,0.05,test 2
-2.5350466823503837e-06,2.5350466823503837e-06,0.05,test 2
-9.71908241047259e-07,9.71908241047259e-07,0.05,test 2
2.3799173839850196e-06,2.3799173839850196e-06,0.05,test 2
3.5544208101812025e-07,3.5544208101812025e-07,0.05,test 2
1.8702088619426682e-06,1.8702088619426682e-06,0.05,test 2
6.828824459098604e-07,6.828824459098604e-07,0.05,test 2
5.18469386076581e-07,5.18469386076581e-07,0.05,test 2
2.955544630978135e-07,2.955544630978135e-07,0.05,test 2
1.9629561337497492e-07,1.9629561337497492e-07,0.05,test 2
1.6216277832353798e-07,1.6216277832353798e-07,0.05,test 2
-1.1715395496075809e-07,1.1715395496075809e-07,0.05,test 2
3.1111837731079284e-08,3.1111837731079284e-08,0.05,test 2
5.197081386076885e-08,5.197081386076885e-08,0.05,test 2
4.1975208593669766e-08,4.1975208593669766e-08,0.05,test 2
-5.960365895285591e-09,5.960365895285591e-09,0.05,test 2
1.5731155343645664e-08,1.5731155343645664e-08,0.05,test 2
4.219803111105147e-08,4.219803111105147e-08,0.05,test 2
-1.4213402461937807e-08,1.4213402461937807e-08,0.05,test 2
-2.876809523238988e-08,2.876809523238988e-08,0.05,test 2
3.380068275271597e-08,3.380068275271597e-08,0.05,test 2
-1.259562804056813e-08,1.259562804056813e-08,0.05,test 2
-3.010508205225637e-08,3.010508205225637e-08,0.05,test 2
-3.788378499791634e-09,3.788378499791634e-09,0.05,test 2
4.173682997821171e-08,4.173682997821171e-08,0.05,test 2
1.4157482047805203e-08,1.4157482047805203e-08,0.05,test 2
5.26381961629685e-09,5.26381961629685e-09,0.05,test 2
1.667421908879696e-08,1.667421908879696e-08,0.05,test 2
-1.7723617018461368e-09,1.7723617018461368e-09,0.05,test 2
-1.2768929608109048e-08,1.2768929608109048e-08,0.05,test 2
-4.101553701535421e-08,4.101553701535421e-08,0.05,test 2
-4.319081352288645e-08,4.319081352288645e-08,0.05,test 2
3.2740493149940875e-08,3.2740493149940875e-08,0.05,test 2
3.088782160598491e-08,3.088782160598491e-08,0.05,test 2
3.265674051317058e-08,3.265674051317058e-08,0.05,test 2
6.489459225544891e-08,6.489459225544891e-08,0.05,test 2
-3.433089459936589e-08,3.433089459936589e-08,0.05,test 2
-7.886076504315387e-08,7.886076504315387e-08,0.05,test 2
1.4959551181137343e-07,1.4959551181137343e-07,0.05,test 2
-8.138296453408245e-09,8.138296453408245e-09,0.05,test 2
-4.628899911984785e-08,4.628899911984785e-08,0.05,test 2
8.62615557317703e-08,8.62615557317703e-08,0.05,test 2
2.694902118127729e-08,2.694902118127729e-08,0.05,test 2
4.2361684590708215e-08,4.2361684590708215e-08,0.05,test 2
-8.06509589668103e-09,8.06509589668103e-09,0.05,test 2
5.873168737458023e-08,5.873168737458023e-08,0.05,test 2
2.7420654427623425e-08,2.7420654427623425e-08,0.05,test 2
1.640112962109086e-09,1.640112962109086e-09,0.05,test 2
-2.4475005910851166e-09,2.4475005910851166e-09,0.05,test 2
1.1534376981314765e-07,1.1534376981314765e-07,0.05,test 2
-9.078022134012542e-08,9.078022134012542e-08,0.05,test 2
2.5283184199031972e-08,2.5283184199031972e-08,0.05,test 2
-7.279980639152139e-08,7.279980639152139e-08,0.05,test 2
-6.641758325265368e-08,6.641758325265368e-08,0.05,test 2
-2.5425767817555123e-08,2.5425767817555123e-08,0.05,test 2
-6.604855407044141e-08,6.604855407044141e-08,0.05,test 2
4.038427257879729e-08,4.038427257879729e-08,0.05,test 2
1.0216019294406742e-08,1.0216019294406742e-08,0.05,test 2
7.597184992214068e-09,7.597184992214068e-09,0.05,test 2
4.5463134493162194e-08,4.5463134493162194e-08,0.05,test 2
-5.271034420051279e-08,5.271034420051279e-08,0.05,test 2
-2.5906345811621545e-08,2.5906345811621545e-08,0.05,test 2
-5.2807091976969645e-08,5.2807091976969645e-08,0.05,test 2
-9.348158364758108e-08,9.348158364758108e-08,0.05,test 2
-4.016186418154266e-09,4.016186418154266e-09,0.05,test 2
8.300184734660876e-08,8.300184734660876e-08,0.05,test 2
-5.366652927607518e-08,5.366652927607518e-08,0.05,test 2
-1.7765919270440467e-08,1.7765919270440467e-08,0.05,test 2
1.2558056372569126e-08,1.2558056372569126e-08,0.05,test 2
-7.931625261442532e-08,7.931625261442532e-08,0.05,test 2
-3.825104968879778e-09,3.825104968879778e-09,0.05,test 2
2.2323638215748787e-08,2.2323638215748787e-08,0.05,test 2
-8.756538966148142e-10,8.756538966148142e-10,0.05,test 2
2.654735316298673e-08,2.654735316298673e-08,0.05,test 2
-7.648684623162705e-08,7.648684623162705e-08,0.05,test 2
-2.8799540488511077e-08,2.8799540488511077e-08,0.05,test 2
4.229418725659739e-08,4.229418725659739e-08,0.05,test 2
1.063878085211245e-07,1.063878085211245e-07,0.05,test 2
-3.805628812081352e-09,3.805628812081352e-09,0.05,test 2
5.061678820077187e-06,5.061678820077187e-06,0.05,test 2
-4.940416031287698e-06,4.940416031287698e-06,0.05,test 2
2.7732207586173008e-06,2.7732207586173008e-06,0.05,test 2
2.675751824388062e-06,2.675751824388062e-06,0.05,test 2
-3.2458993631107047e-06,3.2458993631107047e-06,0.05,test 2
4.858491648933316e-06,4.858491648933316e-06,0.05,test 2
5.273289719540108e-07,5.273289719540108e-07,0.05,test 2
2.434393591120576e-06,2.434393591120576e-06,0.05,test 2
4.10522053630874e-06,4.10522053630874e-06,0.05,test 2
1.7799408423488372e-06,1.7799408423488372e-06,0.05,test 2
5.920381755342152e-06,5.920381755342152e-06,0.05,test 2
4.89392681918277e-06,4.89392681918277e-06,0.05,test 2
7.5425748536639414e-06,7.5425748536639414e-06,0.05,test 2
4.389883005502526e-06,4.389883005502526e-06,0.05,test 2
1.0570817801175414e-05,1.0570817801175414e-05,0.05,test 2
-1.4596821931785187e-05,1.4596821931785187e-05,0.05,test 2
1.367466754724489e-05,1.367466754724489e-05,0.05,test 2
-6.439616471523579e-07,6.439616471523579e-07,0.05,test 2
1.2703541437314447e-05,1.2703541437314447e-05,0.05,test 2
1.0166827644306209e-05,1.0166827644306209e-05,0.05,test 2
-3.324330547498089e-06,3.324330547498089e-06,0.05,test 2
2.2691998102786215e-07,2.2691998102786215e-07,0.05,test 2
6.485619227780681e-08,6.485619227780681e-08,0.05,test 2
3.787036164798474e-06,3.787036164798474e-06,0.05,test 2
1.921379540525958e-06,1.921379540525958e-06,0.05,test 2
-1.2258504698409167e-06,1.2258504698409167e-06,0.05,test 2
2.2670320276446665e-06,2.2670320276446665e-06,0.05,test 2
1.588462679544267e-06,1.588462679544267e-06,0.05,test 2
-2.195669924742738e-05,2.195669924742738e-05,0.05,test 2
2.329435352443898e-06,2.329435352443898e-06,0.05,test 2
-8.171176182625306e-06,8.171176182625306e-06,0.05,test 2
-1.483430093415783e-06,1.483430093415783e-06,0.05,test 2
-8.911498980829213e-06,8.911498980829213e-06,0.05,test 2
7.650551123450366e-07,7.650551123450366e-07,0.05,test 2
4.014605888738587e-06,4.014605888738587e-06,0.05,test 2
2.181448260113461e-06,2.181448260113461e-06,0.05,test 2
1.047688248968781e-06,1.047688248968781e-06,0.05,test 2
9.092296755081053e-07,9.092296755081053e-07,0.05,test 2
5.345170921086662e-07,5.345170921086662e-07,0.05,test 2
2.249416795052639e-07,2.249416795052639e-07,0.05,test 2
1.604607630656396e-07,1.604607630656396e-07,0.05,test 2
-7.238607740989167e-09,7.238607740989167e-09,0.05,test 2
1.384227979600583e-07,1.384227979600583e-07,0.05,test 2
5.870459658663396e-08,5.870459658663396e-08,0.05,test 2
-2.5922787291743354e-08,2.5922787291743354e-08,0.05,test 2
5.870568882404559e-08,5.870568882404559e-08,0.05,test 2
7.616808771204742e-08,7.616808771204742e-08,0.05,test 2
-3.5682268736958456e-08,3.5682268736958456e-08,0.05,test 2
-4.661257634736016e-08,4.661257634736016e-08,0.05,test 2
1.5823432931993953e-07,1.5823432931993953e-07,0.05,test 2
7.481322585739525e-08,7.481322585739525e-08,0.05,test 2
1.4622522685747708e-07,1.4622522685747708e-07,0.05,test 2
1.813924743049311e-07,1.813924743049311e-07,0.05,test 2
6.871332731278601e-08,6.871332731278601e-08,0.05,test 2
8.211587985973434e-08,8.211587985973434e-08,0.05,test 2
6.9822866932689465e-09,6.9822866932689465e-09,0.05,test 2
-3.850285862361247e-08,3.850285862361247e-08,0.05,test 2
-6.677307658187193e-09,6.677307658187193e-09,0.05,test 2
-3.1028653098286174e-08,3.1028653098286174e-08,0.05,test 2
3.654424925170208e-08,3.654424925170208e-08,0.05,test 2
-2.9801506415405576e-08,2.9801506415405576e-08,0.05,test 2
-1.6675419145517623e-07,1.6675419145517623e-07,0.05,test 2
1.859213536042903e-07,1.859213536042903e-07,0.05,test 2
1.5700563323062244e-07,1.5700563323062244e-07,0.05,test 2
-9.676897444466093e-08,9.676897444466093e-08,0.05,test 2
7.61875928248501e-08,7.61875928248501e-08,0.05,test 2
5.5479163339755555e-08,5.5479163339755555e-08,0.05,test 2
-3.4521876753068614e-08,3.4521876753068614e-08,0.05,test 2
4.8095507972079066e-08,4.8095507972079066e-08,0.05,test 2
5.439999612583124e-08,5.439999612583124e-08,0.05,test 2
-2.0317955504861596e-07,2.0317955504861596e-07,0.05,test 2
1.378007049648855e-07,1.378007049648855e-07,0.05,test 2
4.805745137947959e-08,4.805745137947959e-08,0.05,test 2
-1.3395339004684814e-09,1.3395339004684814e-09,0.05,test 2
1.4676580006867113e-08,1.4676580006867113e-08,0.05,test 2
-5.408954763252982e-08,5.408954763252982e-08,0.05,test 2
1.6789975507136568e-08,1.6789975507136568e-08,0.05,test 2
2.784148209894477e-08,2.784148209894477e-08,0.05,test 2
-7.088588604986512e-09,7.088588604986512e-09,0.05,test 2
-1.6349976969531888e-08,1.6349976969531888e-08,0.05,test 2
-1.9540547596674784e-08,1.9540547596674784e-08,0.05,test 2
1.278740334453854e-08,1.278740334453854e-08,0.05,test 2
6.679674957599246e-08,6.679674957599246e-08,0.05,test 2
-8.947435008177518e-09,8.947435008177518e-09,0.05,test 2
-2.1496739603665826e-08,2.1496739603665826e-08,0.05,test 2
5.266025938921448e-08,5.266025938921448e-08,0.05,test 2
-5.541950238996396e-09,5.541950238996396e-09,0.05,test 2
2.6376043682496686e-08,2.6376043682496686e-08,0.05,test 2
8.207863996106957e-07,8.207863996106957e-07,0.0181818182,test 2
-1.0316832762546219e-05,1.0316832762546219e-05,0.0181818182,test 2
-2.4663054706379473e-06,2.4663054706379473e-06,0.0181818182,test 2
-4.206778949321366e-07,4.206778949321366e-07,0.0181818182,test 2
3.2282344572566457e-06,3.2282344572566457e-06,0.0181818182,test 2
-1.3508003485936115e-06,1.3508003485936115e-06,0.0181818182,test 2
2.519606344328351e-06,2.519606344328351e-06,0.0181818182,test 2
-1.0237445193343742e-06,1.0237445193343742e-06,0.0181818182,test 2
-1.8187250200897565e-06,1.8187250200897565e-06,0.0181818182,test 2
-1.11841070147764e-06,1.11841070147764e-06,0.0181818182,test 2
6.345911710479296e-06,6.345911710479296e-06,0.0181818182,test 2
-3.5680599785939404e-06,3.5680599785939404e-06,0.0181818182,test 2
-1.9449733498731747e-06,1.9449733498731747e-06,0.0181818182,test 2
-2.1502575288309678e-06,2.1502575288309678e-06,0.0181818182,test 2
1.1390904041501393e-06,1.1390904041501393e-06,0.0181818182,test 2
-3.88154506002214e-07,3.88154506002214e-07,0.0181818182,test 2
-4.241491082690452e-06,4.241491082690452e-06,0.0181818182,test 2
-2.46282542380738e-08,2.46282542380738e-08,0.0181818182,test 2
6.534211188097272e-07,6.534211188097272e-07,0.0181818182,test 2
6.804718572193946e-07,6.804718572193946e-07,0.0181818182,test 2
-2.4152964679252653e-06,2.4152964679252653e-06,0.0181818182,test 2
2.1734259510221288e-06,2.1734259510221288e-06,0.0181818182,test 2
-4.855050817952067e-06,4.855050817952067e-06,0.0181818182,test 2
-1.2854399654572968e-05,1.2854399654572968e-05,0.0181818182,test 2
1.2567998665252711e-05,1.2567998665252711e-05,0.0181818182,test 2
1.4937834823050555e-06,1.4937834823050555e-06,0.0181818182,test 2
3.9524825549627773e-07,3.9524825549627773e-07,0.0181818182,test 2
-1.7323724233291038e-06,1.7323724233291038e-06,0.0181818182,test 2
-1.193486761898177e-06,1.193486761898177e-06,0.0181818182,test 2
-1.7182233600088193e-06,1.7182233600088193e-06,0.0181818182,test 2
4.705335868368521e-07,4.705335868368521e-07,0.0181818182,test 2
4.792995692629032e-07,4.792995692629032e-07,0.0181818182,test 2
1.2734262983749717e-05,1.2734262983749717e-05,0.0181818182,test 2
9.104046706891189e-07,9.104046706891189e-07,0.0181818182,test 2
-1.7701390744306877e-06,1.7701390744306877e-06,0.0181818182,test 2
-5.589410738381095e-07,5.589410738381095e-07,0.0181818182,test 2
-2.812565272458656e-06,2.812565272458656e-06,0.0181818182,test 2
-3.319174644925149e-06,3.319174644925149e-06,0.0181818182,test 2
1.6318099692411853e-05,1.6318099692411853e-05,0.0181818182,test 2
1.641225732247273e-05,1.641225732247273e-05,0.0181818182,test 2
9.27856023590079e-06,9.27856023590079e-06,0.0181818182,test 2
-1.5881592140103151e-06,1.5881592140103151e-06,0.0181818182,test 2
3.694949578976481e-07,3.694949578976481e-07,0.0181818182,test 2
1.232101242559791e-07,1.232101242559791e-07,0.0181818182,test 2
-2.4057234392430016e-07,2.4057234392430016e-07,0.0181818182,test 2
1.1802169733871049e-07,1.1802169733871049e-07,0.0181818182,test 2
5.97298539586899e-08,5.97298539586899e-08,0.0181818182,test 2
-2.2318462466683342e-07,2.2318462466683342e-07,0.0181818182,test 2
6.134986570115186e-07,6.134986570115186e-07,0.0181818182,test 2
-9.941324274204133e-09,9.941324274204133e-09,0.0181818182,test 2
-1.8308537564834526e-07,1.8308537564834526e-07,0.0181818182,test 2
4.596502888552789e-07,4.596502888552789e-07,0.0181818182,test 2
1.499198755226111e-06,1.499198755226111e-06,0.0181818182,test 2
1.9611178113040917e-07,1.9611178113040917e-07,0.0181818182,test 2
-1.0482416804603878e-06,1.0482416804603878e-06,0.0181818182,test 2
-2.044589830618032e-06,2.044589830618032e-06,0.0181818182,test 2
-4.949654120837976e-07,4.949654120837976e-07,0.0181818182,test 2
-1.2842942315530181e-07,1.2842942315530181e-07,0.0181818182,test 2
7.424745689897649e-07,7.424745689897649e-07,0.0181818182,test 2
2.959915522713491e-06,2.959915522713491e-06,0.0181818182,test 2
2.4883802183101045e-06,2.4883802183101045e-06,0.0181818182,test 2
1.4348493896504388e-08,1.4348493896504388e-08,0.0181818182,test 2
-4.994607294205727e-06,4.994607294205727e-06,0.0181818182,test 2
8.153591989669418e-07,8.153591989669418e-07,0.0181818182,test 2
1.0725761971131648e-05,1.0725761971131648e-05,0.0181818182,test 2
-2.6953629804135626e-06,2.6953629804135626e-06,0.0181818182,test 2
1.7095660967761384e-06,1.7095660967761384e-06,0.0181818182,test 2
-2.4835952080679013e-07,2.4835952080679013e-07,0.0181818182,test 2
1.5988685611242892e-06,1.5988685611242892e-06,0.0181818182,test 2
1.096642244000079e-06,1.096642244000079e-06,0.0181818182,test 2
2.2596609854479144e-06,2.2596609854479144e-06,0.0181818182,test 2
1.3734949530740115e-06,1.3734949530740115e-06,0.0181818182,test 2
7.142899956721904e-07,7.142899956721904e-07,0.0181818182,test 2
-7.356952637198322e-07,7.356952637198322e-07,0.0181818182,test 2
1.2129196162516398e-06,1.2129196162516398e-06,0.0181818182,test 2
-1.2994998820729797e-06,1.2994998820729797e-06,0.0181818182,test 2
-4.577303989831971e-07,4.577303989831971e-07,0.0181818182,test 2
4.176776592403064e-07,4.176776592403064e-07,0.0181818182,test 2
3.5289516042008584e-08,3.5289516042008584e-08,0.0181818182,test 2
1.4665204548444666e-06,1.4665204548444666e-06,0.0181818182,test 2
-1.3537670003303803e-06,1.3537670003303803e-06,0.0181818182,test 2
-3.3904735651651974e-07,3.3904735651651974e-07,0.0181818182,test 2
-3.649159388795231e-07,3.649159388795231e-07,0.0181818182,test 2
1.5635959086865436e-06,1.5635959086865436e-06,0.0181818182,test 2
1.6479641945441048e-06,1.6479641945441048e-06,0.0181818182,test 2
-1.6547113031381566e-06,1.6547113031381566e-06,0.0181818182,test 2
7.828859453634651e-07,7.828859453634651e-07,0.0181818182,test 2
1.192313681192686e-06,1.192313681192686e-06,0.0181818182,test 2
-8.31383720064846e-06,8.31383720064846e-06,0.0181818182,test 2
1.6892264833902326e-06,1.6892264833902326e-06,0.0181818182,test 2
-1.666591226759384e-07,1.666591226759384e-07,0.0181818182,test 2
1.377191058777108e-05,1.377191058777108e-05,0.0181818182,test 2
5.504086740517472e-06,5.504086740517472e-06,0.0181818182,test 2
8.746489289397641e-07,8.746489289397641e-07,0.0181818182,test 2
-7.716219706441901e-06,7.716219706441901e-06,0.0181818182,test 2
2.562126955284183e-07,2.562126955284183e-07,0.0181818182,test 2
1.1851728582042143e-06,1.1851728582042143e-06,0.0181818182,test 2
-2.0466071589293755e-06,2.0466071589293755e-06,0.0181818182,test 2
2.8334178195400794e-06,2.8334178195400794e-06,0.0181818182,test 2
-1.3775332524099126e-05,1.3775332524099126e-05,0.0181818182,test 2
6.999360262424648e-07,6.999360262424648e-07,0.0181818182,test 2
1.95136957789957e-06,1.95136957789957e-06,0.0181818182,test 2
7.745632600759944e-07,7.745632600759944e-07,0.0181818182,test 2
1.693233354166379e-06,1.693233354166379e-06,0.0181818182,test 2
1.6231771532773664e-07,1.6231771532773664e-07,0.0181818182,test 2
-4.754670485111051e-06,4.754670485111051e-06,0.0181818182,test 2
