FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Curvature,Timestamp,Section,PosX,PosY,PosZ,Curvature_Label,RunID
0.00024024316,0.0003730666,0.0019128663,0.003253933,0.0031161772,0.0030225678,0.07560501,0.11603396,0.03457254,0.08946972,0.0181818181818181,2025-04-17 18:57:57.883190,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00022315251,0.00048199994,0.0019295518,0.0031291037,0.0032516068,0.0031417157,0.07559117,0.116082035,0.034956757,0.089952536,0.0181818181818181,2025-04-17 18:57:57.933186,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00020688768,0.00045102634,0.0019098651,0.003104803,0.0032916921,0.0031896601,0.075696185,0.11606757,0.03545196,0.09065662,0.0181818181818181,2025-04-17 18:57:57.973248,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00029445862,0.00037046723,0.0019786996,0.0029311657,0.0033613138,0.0031407615,0.07605204,0.11588862,0.03612507,0.09124696,0.0181818181818181,2025-04-17 18:57:58.021804,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00049145665,0.0006020951,0.0017563706,0.003409543,0.0032351678,0.0035754258,0.07481892,0.11640465,0.036646362,0.09180657,0.0181818181818181,2025-04-17 18:57:58.063227,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.0002782612,0.00060174486,0.0019309982,0.0035155534,0.0030896966,0.0037032408,0.07337597,0.116590895,0.03701227,0.09214191,0.0181818181818181,2025-04-17 18:57:58.111655,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
5.1149327e-05,0.00082589255,0.0018309216,0.0032701222,0.003101723,0.004106391,0.07275474,0.116248064,0.037308957,0.09220907,0.0181818181818181,2025-04-17 18:57:58.153273,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00018255372,0.00070726016,0.0019421069,0.0035485418,0.0032405881,0.00407017,0.07282115,0.11619775,0.037331898,0.09229069,0.0181818181818181,2025-04-17 18:57:58.202962,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00017210285,0.00080242177,0.0017681564,0.0033742508,0.0029363234,0.004531372,0.07290089,0.11652872,0.03698542,0.0922981,0.0181818181818181,2025-04-17 18:57:58.241814,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00018393937,0.0009450469,0.0018139656,0.003525391,0.0032032488,0.0040211524,0.0719269,0.11362997,0.038789704,0.092852116,0.0181818181818181,2025-04-17 18:57:58.292973,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.000121392855,0.0007718,0.0015737459,0.0031621524,0.0027146726,0.004443245,0.063604824,0.103336416,0.041451428,0.086668625,0.0181818181818181,2025-04-17 18:57:58.332993,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
9.028187e-05,0.0007778907,0.0015600484,0.002923394,0.0023848088,0.0039397394,0.057556253,0.0915411,0.04277152,0.08008303,0.0181818181818181,2025-04-17 18:57:58.383040,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00015494076,0.00073343044,0.0014513674,0.002645566,0.0021899762,0.0040334202,0.050234888,0.079142235,0.042495925,0.07394833,0.0181818181818181,2025-04-17 18:57:58.423292,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00017459884,0.00061539706,0.0010964847,0.0023921127,0.0018196634,0.0035520464,0.041842416,0.066915244,0.04046535,0.06551502,0.0181818181818181,2025-04-17 18:57:58.473308,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00036256417,0.00046138358,0.0011179844,0.00206969,0.0017873604,0.0026227357,0.041385397,0.064866364,0.028418893,0.053898416,0.0181818181818181,2025-04-17 18:57:58.513279,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00017459213,0.00016577529,0.0010420377,0.001862154,0.0015763718,0.0018875273,0.041152474,0.06380148,0.014980839,0.046583816,0.0181818181818181,2025-04-17 18:57:58.563501,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
5.8830512e-05,0.00025053456,0.00091719243,0.0019610706,0.0015096262,0.0015572837,0.040728424,0.06381726,0.004766542,0.0436939,0.0181818181818181,2025-04-17 18:57:58.612872,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.000107604545,0.00024248952,0.0009710638,0.0018239889,0.0017694001,0.0015548802,0.041076567,0.063988335,0.015407916,0.046695974,0.0181818181818181,2025-04-17 18:57:58.653268,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00025211237,0.0004359722,0.0010373953,0.0021255205,0.0018424846,0.0021930102,0.042159967,0.06422046,0.029100267,0.05443419,0.0181818181818181,2025-04-17 18:57:58.703474,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00027632553,0.0005920285,0.0009489132,0.0020006006,0.002422246,0.0018850259,0.045239713,0.06689396,0.03962724,0.06631687,0.0181818181818181,2025-04-17 18:57:58.742847,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00013971198,0.000386536,0.001413231,0.0023294482,0.0024502976,0.0025146753,0.05221514,0.07809476,0.04169595,0.073031016,0.0181818181818181,2025-04-17 18:57:58.793375,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00016176571,0.0005439047,0.0016311969,0.00255153,0.0026903776,0.00238981,0.06061861,0.090578236,0.04134654,0.07935677,0.0181818181818181,2025-04-17 18:57:58.832901,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00020420327,0.00049147004,0.0015741466,0.0027836184,0.0029662321,0.0030117987,0.06593245,0.10320468,0.038898554,0.085824646,0.0181818181818181,2025-04-17 18:57:58.882353,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00024967152,0.000525481,0.0019999165,0.0033030561,0.003458353,0.0027591374,0.074430056,0.115252994,0.034477726,0.08992144,0.0181818181818181,2025-04-17 18:57:58.922956,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00014923162,0.0003895053,0.001884471,0.0031854203,0.0036019282,0.0022969726,0.07431707,0.11626737,0.03347918,0.08935058,0.0181818181818181,2025-04-17 18:57:58.973109,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00021127755,0.000449248,0.0019652057,0.003242271,0.003504068,0.002153362,0.07431044,0.11618176,0.033623073,0.08956966,0.0181818181818181,2025-04-17 18:57:59.017777,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00020382449,0.000488966,0.0020132987,0.0032227386,0.0034516647,0.0020235076,0.07451204,0.11612544,0.03398964,0.09011041,0.0181818181818181,2025-04-17 18:57:59.063064,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00021587894,0.00033592153,0.0019169581,0.0034183385,0.0033075984,0.0019615775,0.074715756,0.11605343,0.034517612,0.09089649,0.0181818181818181,2025-04-17 18:57:59.101393,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00023085313,0.00045503385,0.0018786531,0.0032784874,0.0034234498,0.0020973156,0.07481536,0.11604388,0.03531387,0.09176906,0.0181818181818181,2025-04-17 18:57:59.152927,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00023266584,0.0004607346,0.001930764,0.0032794443,0.0034422667,0.0021389043,0.0749696,0.11603831,0.03615735,0.092720926,0.0181818181818181,2025-04-17 18:57:59.202998,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.0003231729,0.00039940054,0.0020439592,0.0031935242,0.0035541977,0.002066248,0.07530615,0.1158592,0.036894105,0.09318494,0.0181818181818181,2025-04-17 18:57:59.243139,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.000115331946,0.00062061346,0.0018025762,0.0033422825,0.0036669362,0.0022815953,0.075572036,0.11561493,0.0374245,0.09349449,0.0181818181818181,2025-04-17 18:57:59.293026,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00024346543,0.00047943578,0.0020100586,0.0033977549,0.0033476276,0.0024680044,0.07530618,0.115258634,0.03740215,0.09312124,0.0181818181818181,2025-04-17 18:57:59.333240,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00025992707,0.0006615526,0.0018449839,0.0032151781,0.0033775296,0.0022746392,0.0747884,0.11500019,0.037024457,0.092557095,0.0181818181818181,2025-04-17 18:57:59.383058,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00023051951,0.00047696973,0.002012083,0.0034307821,0.003535423,0.0021333692,0.074486434,0.11515419,0.03611168,0.09156408,0.0181818181818181,2025-04-17 18:57:59.423244,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00034118336,0.0005082924,0.0018416031,0.003221139,0.0032728205,0.0023858158,0.07443879,0.11555378,0.034951206,0.09037159,0.0181818181818181,2025-04-17 18:57:59.473374,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00013082083,0.0004466012,0.0020544194,0.0034251644,0.00342832,0.0024070472,0.074320264,0.11597297,0.033704206,0.089036375,0.0181818181818181,2025-04-17 18:57:59.513268,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.000227696,0.00046554874,0.0019452593,0.0033848009,0.0035911773,0.0021259598,0.07406998,0.11633406,0.032728344,0.088276766,0.0181818181818181,2025-04-17 18:57:59.563027,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.0002627993,0.0004709106,0.0019325506,0.0032883275,0.00344603,0.0020301137,0.07384644,0.11647589,0.032283604,0.08796729,0.0181818181818181,2025-04-17 18:57:59.602258,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00023714968,0.00044143116,0.0018935845,0.0032991183,0.0034359633,0.0020628653,0.07376461,0.116443306,0.032169405,0.08790198,0.0181818181818181,2025-04-17 18:57:59.652254,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00020579367,0.00045109325,0.0019235098,0.0033445978,0.0033389404,0.0019727238,0.07388834,0.11646185,0.032379217,0.087984376,0.0181818181818181,2025-04-17 18:57:59.693463,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.0002607286,0.00047556302,0.0018297816,0.0033920142,0.0033544162,0.001983746,0.0739996,0.11649926,0.03272277,0.08843988,0.0181818181818181,2025-04-17 18:57:59.743295,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00018254395,0.0004408127,0.0018809674,0.003298911,0.0033877906,0.0020854536,0.07402807,0.11655309,0.033159036,0.088987015,0.0181818181818181,2025-04-17 18:57:59.782052,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00013494043,0.0004851621,0.0018587605,0.0033279678,0.0033139798,0.002030084,0.0742051,0.11655276,0.033733767,0.089658186,0.0181818181818181,2025-04-17 18:57:59.832957,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00019628328,0.00043649506,0.0018399472,0.0032392137,0.0034652029,0.0021339185,0.07454982,0.11624546,0.034415826,0.09020702,0.0181818181818181,2025-04-17 18:57:59.884060,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00034808627,0.00045739967,0.001878208,0.0034765378,0.0033639206,0.002483394,0.074806586,0.11580939,0.035205264,0.09075698,0.0181818181818181,2025-04-17 18:57:59.923146,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00020370599,0.00037611052,0.0020052006,0.0032241775,0.0030976925,0.0024778233,0.07469878,0.11548668,0.035712935,0.091162786,0.0181818181818181,2025-04-17 18:57:59.973196,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.0002423218,0.00040657353,0.0018779485,0.0033286226,0.0033602563,0.0021736468,0.07448775,0.11526774,0.036002174,0.09141953,0.0181818181818181,2025-04-17 18:58:00.013438,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00018368954,0.0005285726,0.0019782071,0.0032953923,0.0033068229,0.002242965,0.07459291,0.115323365,0.035965137,0.091498025,0.0181818181818181,2025-04-17 18:58:00.066196,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00015684044,0.00041711456,0.0019228882,0.0032995844,0.003238511,0.0025334477,0.07497181,0.11566998,0.03563342,0.0915765,0.0181818181818181,2025-04-17 18:58:00.101697,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00034265372,0.0006209023,0.0020265547,0.0034389158,0.0034629607,0.0025749689,0.07526993,0.11595149,0.035524093,0.09205352,0.0181818181818181,2025-04-17 18:58:00.153167,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.0001601907,0.00044600607,0.0018764413,0.0032275394,0.003365366,0.0025211892,0.0753175,0.11599351,0.035659626,0.09268945,0.0181818181818181,2025-04-17 18:58:00.198542,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00020812462,0.0004978582,0.0019525074,0.0032352738,0.003299244,0.0026651083,0.07547531,0.115901425,0.03619106,0.09355549,0.0181818181818181,2025-04-17 18:58:00.243032,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00020213609,0.0005649232,0.0020378754,0.0031773169,0.003227937,0.0027516675,0.07592895,0.11567591,0.03722016,0.09473538,0.0181818181818181,2025-04-17 18:58:00.283467,1cm,0.447100307316822,0.3110793046508694,0.653207803247547,0.0181818182,test 1
0.00016605623,0.00041312922,0.0019071691,0.0033523322,0.003097603,0.0027926515,0.07634347,0.11548203,0.03846126,0.096025236,0.0181818181818181,2025-04-17 18:58:00.333246,,,,,0.0181818182,test 1
0.00016868534,0.0005126979,0.0019137245,0.003227737,0.003223762,0.0030468144,0.07649672,0.115453675,0.03944811,0.09692624,0.0181818181818181,2025-04-17 18:58:00.372971,,,,,0.0181818182,test 1
0.00017187472,0.00049691804,0.0019495881,0.0032081266,0.0032371744,0.0031723455,0.07657896,0.11542524,0.039974287,0.09747615,0.0181818181818181,2025-04-17 18:58:00.423097,,,,,0.0181818182,test 1
0.0002798521,0.00037797276,0.0020325289,0.0030804123,0.003338486,0.0031484775,0.0767245,0.115351036,0.04003406,0.09727692,0.0181818181818181,2025-04-17 18:58:00.463115,,,,,0.0181818182,test 1
8.1200444e-05,0.0005900501,0.0017888971,0.0032374058,0.0034350278,0.0033988585,0.076779425,0.11520106,0.03968362,0.09672791,0.0181818181818181,2025-04-17 18:58:00.513466,,,,,0.0181818182,test 1
0.00018149677,0.00043750092,0.0020276653,0.0031713767,0.0031028788,0.003570217,0.076483,0.11487455,0.039347183,0.096148305,0.0181818181818181,2025-04-17 18:58:00.563035,,,,,0.0181818182,test 1
0.00025445406,0.00066617224,0.0018038112,0.0029890272,0.0031657887,0.0033367523,0.07611804,0.11460581,0.03926292,0.0959941,0.0181818181818181,2025-04-17 18:58:00.601606,,,,,0.0181818182,test 1
0.00020398847,0.0004732083,0.0019614522,0.0031912145,0.0033182004,0.0032156813,0.07606717,0.11463312,0.039278697,0.09610419,0.0181818181818181,2025-04-17 18:58:00.652414,,,,,0.0181818182,test 1
0.00029312124,0.00053349254,0.0017861419,0.0029687996,0.0030614752,0.003487832,0.07634927,0.11478721,0.039591894,0.096604444,0.0181818181818181,2025-04-17 18:58:00.693399,,,,,0.0181818182,test 1
8.5792366e-05,0.00045098542,0.0019976555,0.0031685142,0.0031843921,0.003589175,0.0767063,0.11488657,0.040125117,0.09739144,0.0181818181818181,2025-04-17 18:58:00.742993,,,,,0.0181818182,test 1
0.0001816673,0.00051050866,0.0019455701,0.0031186708,0.0033633139,0.0033688727,0.076858714,0.11502784,0.040479973,0.09821218,0.0181818181818181,2025-04-17 18:58:00.781830,,,,,0.0181818182,test 1
0.00020699596,0.0005096081,0.0019533532,0.0030693254,0.0032593124,0.0033018892,0.07678141,0.1151462,0.040344033,0.09823624,0.0181818181818181,2025-04-17 18:58:00.833150,,,,,0.0181818182,test 1
0.00021966183,0.00048366835,0.0019120916,0.00303691,0.003288545,0.0033126208,0.07666163,0.115225814,0.039740283,0.09760208,0.0181818181818181,2025-04-17 18:58:00.873082,,,,,0.0181818182,test 1
0.00019233885,0.00047270014,0.0019621523,0.003054367,0.0032096184,0.0032001375,0.07653087,0.11543136,0.038951457,0.096547775,0.0181818181818181,2025-04-17 18:58:00.923114,,,,,0.0181818182,test 1
0.00023663345,0.0004904431,0.0019078605,0.0031105264,0.003260861,0.003204442,0.07622503,0.11572562,0.037942953,0.09531035,0.0181818181818181,2025-04-17 18:58:00.963231,,,,,0.0181818182,test 1
0.00018630462,0.00044724502,0.0020036972,0.0030665374,0.003388998,0.0032719432,0.07575187,0.116065554,0.036830787,0.0938477,0.0181818181818181,2025-04-17 18:58:01.013581,,,,,0.0181818182,test 1
0.00015230184,0.0004915237,0.0019926918,0.0031058856,0.003360052,0.0031747492,0.075417675,0.11631409,0.035829972,0.092382975,0.0181818181818181,2025-04-17 18:58:01.054313,,,,,0.0181818182,test 1
0.00019468652,0.00044791363,0.001972781,0.003056857,0.0035292122,0.003243831,0.07539731,0.11621858,0.03527835,0.09136158,0.0181818181818181,2025-04-17 18:58:01.103001,,,,,0.0181818182,test 1
0.00033359724,0.0004662017,0.0019954774,0.0033109097,0.0034188177,0.0035603214,0.07538733,0.11591556,0.035224736,0.09082955,0.0181818181818181,2025-04-17 18:58:01.153058,,,,,0.0181818182,test 1
0.00020556636,0.0003770244,0.0021273247,0.003048814,0.003184998,0.0035556578,0.075105846,0.11569005,0.035185117,0.090559185,0.0181818181818181,2025-04-17 18:58:01.198437,,,,,0.0181818182,test 1
0.0002252862,0.00041480223,0.001946144,0.00315116,0.0034922953,0.0032210522,0.07468639,0.11554501,0.035024248,0.090322636,0.0181818181818181,2025-04-17 18:58:01.243362,,,,,0.0181818182,test 1
0.00018904338,0.0005318589,0.0020318395,0.0031454929,0.0034515187,0.0032564525,0.074600585,0.11566089,0.03466165,0.089953646,0.0181818181818181,2025-04-17 18:58:01.283842,,,,,0.0181818182,test 1
0.0001609285,0.00041689837,0.0019799077,0.0031541013,0.0034025377,0.0034834289,0.07481157,0.11605048,0.034147147,0.08965496,0.0181818181818181,2025-04-17 18:58:01.333263,,,,,0.0181818182,test 1
0.00035590905,0.00061598653,0.0020913456,0.00335926,0.0036487966,0.0033996569,0.07502949,0.11633224,0.033994984,0.09003631,0.0181818181818181,2025-04-17 18:58:01.378186,,,,,0.0181818182,test 1
0.00016568533,0.0004215787,0.0019144138,0.0031451497,0.0035445078,0.003228608,0.07504196,0.11639697,0.034033705,0.09055383,0.0181818181818181,2025-04-17 18:58:01.427667,,,,,0.0181818182,test 1
0.00019126877,0.00048547352,0.0019481763,0.0031723757,0.0034385647,0.0032470706,0.07500669,0.116406396,0.034145035,0.09086667,0.0181818181818181,2025-04-17 18:58:01.465093,,,,,0.0181818182,test 1
0.00020205641,0.00054667913,0.0020130344,0.0031657298,0.003402196,0.0031805185,0.07517289,0.11636967,0.03444756,0.09106326,0.0181818181818181,2025-04-17 18:58:01.513140,,,,,0.0181818182,test 1
0.00018707986,0.0003991798,0.0018932058,0.0033234411,0.0033003334,0.00308986,0.07529854,0.11633068,0.034886166,0.0914721,0.0181818181818181,2025-04-17 18:58:01.554138,,,,,0.0181818182,test 1
0.00019321434,0.000494428,0.0019403831,0.0032290078,0.00346309,0.003244423,0.07520521,0.11646969,0.035161156,0.09163697,0.0181818181818181,2025-04-17 18:58:01.601836,,,,,0.0181818182,test 1
0.00019541575,0.00048070995,0.0019416644,0.0032321326,0.003473083,0.003267761,0.075138465,0.11654341,0.035078954,0.091495566,0.0181818181818181,2025-04-17 18:58:01.642928,,,,,0.0181818182,test 1
0.00031620802,0.0003519828,0.0020396658,0.003094768,0.0035724957,0.003159916,0.075269006,0.116464734,0.03496329,0.09116694,0.0181818181818181,2025-04-17 18:58:01.692104,,,,,0.0181818182,test 1
0.00010441846,0.0005684989,0.0018178842,0.0032397986,0.0036856153,0.003366074,0.07540223,0.116255514,0.034855336,0.09084951,0.0181818181818181,2025-04-17 18:58:01.733977,,,,,0.0181818182,test 1
0.00021072122,0.00040142614,0.0020341882,0.0032197647,0.0033549988,0.003527261,0.075060844,0.11589583,0.03464023,0.09011676,0.0181818181818181,2025-04-17 18:58:01.783048,,,,,0.0181818182,test 1
0.00023297613,0.00059024757,0.0017984741,0.0030648287,0.0034318666,0.0033198798,0.0746883,0.11562477,0.034673337,0.08997003,0.0181818181818181,2025-04-17 18:58:01.832081,,,,,0.0181818182,test 1
0.00018849962,0.00043520625,0.001953187,0.0032327145,0.0035250452,0.003207101,0.07466567,0.11561059,0.034831837,0.09025419,0.0181818181818181,2025-04-17 18:58:01.873001,,,,,0.0181818182,test 1
0.00033169842,0.00046852115,0.0017599873,0.003027847,0.0032822106,0.0034471364,0.074962944,0.11575418,0.035089567,0.09081307,0.0181818181818181,2025-04-17 18:58:01.923325,,,,,0.0181818182,test 1
0.00010633435,0.00039968514,0.0019883597,0.0032318449,0.003444261,0.0034431303,0.07528934,0.11596363,0.03526104,0.09136552,0.0181818181818181,2025-04-17 18:58:01.964176,,,,,0.0181818182,test 1
0.00016094229,0.0004394248,0.0018934085,0.003202607,0.0035737192,0.0031641712,0.075427435,0.116202205,0.03536999,0.09206615,0.0181818181818181,2025-04-17 18:58:02.011992,,,,,0.0181818182,test 1
0.00021323875,0.00048647696,0.0019404398,0.0031849616,0.0034704003,0.003103177,0.07535763,0.11627239,0.035306077,0.09215734,0.0181818181818181,2025-04-17 18:58:02.052437,,,,,0.0181818182,test 1
0.00019849977,0.00048795174,0.0019261341,0.003208586,0.0034805746,0.0031064858,0.075164974,0.11632566,0.03487691,0.091565214,0.0181818181818181,2025-04-17 18:58:02.103913,,,,,0.0181818182,test 1
0.0001644709,0.00047696242,0.0019475699,0.0032581817,0.0033512071,0.0029560186,0.07499104,0.116467394,0.03431598,0.09059234,0.0181818181818181,2025-04-17 18:58:02.142176,,,,,0.0181818182,test 1
0.0002275315,0.00053994596,0.0018624681,0.0033174166,0.0033656072,0.002959943,0.07478304,0.11659483,0.03363511,0.08975069,0.0181818181818181,2025-04-17 18:58:02.194195,,,,,0.0181818182,test 1
0.00017899496,0.00048525364,0.001923211,0.0032915508,0.0034196782,0.0030197897,0.074362606,0.11682971,0.032719307,0.08849192,0.0181818181818181,2025-04-17 18:58:02.233495,,,,,0.0181818182,test 1
0.00014419164,0.0005201619,0.0019310841,0.003284709,0.0033653735,0.0029298572,0.07405129,0.11698061,0.031732872,0.08699226,0.0181818181818181,2025-04-17 18:58:02.283300,,,,,0.0181818182,test 1
0.00014400107,0.0005298481,0.0018366855,0.0033057944,0.003595829,0.0030568433,0.07399904,0.116840735,0.031099973,0.08575834,0.0181818181818181,2025-04-17 18:58:02.323181,,,,,0.0181818182,test 1
0.00036294124,0.00047087728,0.0019185935,0.0035780794,0.0034452267,0.0033586267,0.07397077,0.11653513,0.030983666,0.08527821,0.0181818181818181,2025-04-17 18:58:02.373947,,,,,0.0181818182,test 1
0.00018441225,0.00041045476,0.0020217616,0.0032962156,0.003197179,0.003285636,0.07369544,0.116271324,0.031101216,0.085240915,0.0181818181818181,2025-04-17 18:58:02.424480,,,,,0.0181818182,test 1
0.00023092453,0.00038250934,0.0018947367,0.0033375972,0.0034246137,0.0029975565,0.073493466,0.11603213,0.03162722,0.085888356,0.0181818181818181,2025-04-17 18:58:02.463098,,,,,0.0181818182,test 1
0.00020170562,0.00048387365,0.001895678,0.0032263526,0.0032754252,0.0031119417,0.07373678,0.116135076,0.031914905,0.08638049,0.0181818181818181,2025-04-17 18:58:02.511574,,,,,0.0181818182,test 1
0.00010936178,0.0003808867,0.0019316837,0.0033070908,0.0032846532,0.0033204192,0.07409564,0.11647816,0.03173694,0.0865011,0.0181818181818181,2025-04-17 18:58:02.555012,,,,,0.0181818182,test 1
0.0003427045,0.0005887395,0.0019776227,0.0034575355,0.0035479928,0.003146269,0.07411836,0.11673833,0.031345934,0.08634529,0.0181818181818181,2025-04-17 18:58:02.605103,,,,,0.0181818182,test 1
0.00018853409,0.0004213306,0.0018666798,0.003234365,0.0034261907,0.0029332775,0.07385915,0.11687277,0.030798743,0.08615367,0.0181818181818181,2025-04-17 18:58:02.644321,,,,,0.0181818182,test 1
0.00019779781,0.00044558695,0.0018909309,0.0032421097,0.0033782423,0.0029293112,0.07372218,0.11689293,0.030433841,0.08595151,0.0181818181818181,2025-04-17 18:58:02.694110,,,,,0.0181818182,test 1
0.00018723373,0.0005173651,0.001960995,0.0031872368,0.0033261324,0.002851347,0.07376293,0.11687421,0.030134516,0.08558541,0.0181818181818181,2025-04-17 18:58:02.731826,,,,,0.0181818182,test 1
0.00018849129,0.00039680421,0.0018564959,0.0032986754,0.0032324505,0.0028158887,0.07376471,0.11692528,0.030199386,0.085495666,0.0181818181818181,2025-04-17 18:58:02.782221,,,,,0.0181818182,test 1
0.00016881683,0.0004574209,0.0019292186,0.00313919,0.003369417,0.002978634,0.07371517,0.11705505,0.030569054,0.08577166,0.0181818181818181,2025-04-17 18:58:02.822176,,,,,0.0181818182,test 1
0.00015816366,0.00048006966,0.0018868636,0.003159554,0.0033280049,0.0029752515,0.07376208,0.117081165,0.030994711,0.085958555,0.0181818181818181,2025-04-17 18:58:02.873061,,,,,0.0181818182,test 1
0.0003052519,0.00033480057,0.0020500845,0.0029964931,0.0034636674,0.002901431,0.07398402,0.11699948,0.031440206,0.086173825,0.0181818181818181,2025-04-17 18:58:02.913178,,,,,0.0181818182,test 1
0.00015376245,0.00052076404,0.0018619162,0.0031976437,0.0035123848,0.0032008756,0.074109375,0.11668368,0.03160411,0.08606135,0.0181818181818181,2025-04-17 18:58:02.963030,,,,,0.0181818182,test 1
0.00019561095,0.00040323852,0.0021005264,0.0030812148,0.0031801164,0.0034036487,0.07383161,0.1162648,0.031535905,0.08564671,0.0181818181818181,2025-04-17 18:58:03.005941,,,,,0.0181818182,test 1
0.00022580814,0.0005678777,0.0018303161,0.0029665828,0.0033511976,0.0031776095,0.073387444,0.11610024,0.031018075,0.08495759,0.0181818181818181,2025-04-17 18:58:03.053146,,,,,0.0181818182,test 1
0.0001782294,0.00052832585,0.001966807,0.0030604734,0.0034209476,0.003107628,0.07310202,0.116185255,0.030198498,0.08394593,0.0181818181818181,2025-04-17 18:58:03.103194,,,,,0.0181818182,test 1
0.0002919108,0.00044186824,0.00180142,0.0029124091,0.0033095086,0.0032683415,0.07303167,0.11642765,0.029292407,0.082844265,0.0181818181818181,2025-04-17 18:58:03.141871,,,,,0.0181818182,test 1
0.00025800173,0.00050727004,0.001993602,0.0031461206,0.0036163721,0.0031517744,0.07305994,0.11679662,0.028458087,0.08217885,0.0181818181818181,2025-04-17 18:58:03.199287,,,,,0.0181818182,test 1
0.0001090362,0.00034952993,0.0018163115,0.0029763326,0.003663246,0.0029203785,0.0729963,0.11701485,0.028251044,0.08241412,0.0181818181818181,2025-04-17 18:58:03.233951,,,,,0.0181818182,test 1
